date,heure_depart_prevue,compagnie,aeroport_depart,aeroport_arrivee,cyber_alert,retard_minutes,annulation,cause_perturbation,ml_alert,niveau_crise,proba_cyber,pred_annulation,pred_retard,aviation_perturbee
2025-04-06,05:45,KLM,MAD,ZRH,0,6,0,aucune,0,0,0.0241125994661877,0,9.68003658861325,0
2025-04-06,14:00,KLM,FRA,SIN,0,17,0,aucune,0,0,0.0005559947299077,0,10.236373510326002,0
2025-04-06,17:45,AirFrance,FRA,MUC,0,0,0,aucune,0,0,0.0,0,8.820525783376475,0
2025-04-07,12:15,Ryanair,CDG,ZRH,0,11,0,aucune,0,0,0.0005797101449275,0,9.955272179662694,0
2025-04-07,20:00,AirFrance,BRU,SIN,0,22,0,aucune,0,0,0.0019954342058128,0,11.822791035815634,0
2025-04-07,14:30,Ryanair,MAD,IST,0,8,0,aucune,0,0,0.0005797101449275,0,11.518777525789762,0
2025-04-07,21:15,Emirates,AMS,ZRH,0,20,0,aucune,0,0,0.0001212121212121,0,10.809503833586932,0
2025-04-07,20:15,Turkish,MAD,DXB,0,24,0,aucune,0,0,0.0005559947299077,0,11.649806599995056,0
2025-04-07,15:00,AirFrance,AMS,MAD,0,23,0,aucune,0,0,0.0065797101449275,0,11.95032549178037,0
2025-04-07,09:45,AirFrance,IST,LHR,0,19,0,aucune,0,0,0.0004347826086956,0,11.021231558478984,0
2025-04-07,21:15,Emirates,JFK,AMS,0,6,0,aucune,0,0,0.0,0,10.362906274234302,0
2025-04-07,07:45,Lufthansa,JFK,GVA,0,9,0,aucune,0,0,1.0,0,8.406246904805842,0
2025-04-07,22:45,Emirates,BRU,AMS,0,4,0,aucune,0,0,1.0,0,10.233201155298815,0
2025-04-07,13:15,British,IST,DXB,0,25,0,aucune,0,0,1.0,0,10.270142435001183,0
2025-04-07,08:45,Iberia,BRU,SIN,0,0,0,aucune,0,0,1.0,0,9.827059282791463,0
2025-04-07,09:15,Delta,JFK,BRU,0,17,0,aucune,0,0,1.0,0,10.72129712682476,0
2025-04-07,08:15,Delta,FRA,ATH,0,18,0,aucune,0,0,1.0,0,9.907499779662231,0
2025-04-07,15:45,Ryanair,IST,CPH,0,13,0,aucune,0,0,1.0,0,10.338638728039971,0
2025-04-07,13:15,British,MAD,DXB,0,16,0,aucune,0,0,1.0,0,10.315804858594936,0
2025-04-07,06:45,AirFrance,LHR,ATH,0,0,0,aucune,0,0,1.0,0,9.801445452633711,0
2025-04-07,06:15,Emirates,MAD,BCN,0,0,0,aucune,0,0,1.0,0,10.18005660264879,0
2025-04-07,20:30,Delta,BRU,LHR,0,9,0,aucune,0,0,1.0,0,10.790115767040762,0
2025-04-07,19:30,Swiss,FCO,ZRH,0,18,0,aucune,0,0,1.0,0,11.424537532324042,0
2025-04-07,21:30,British,DXB,LAX,0,5,0,aucune,0,0,1.0,0,10.435826820311906,0
2025-04-07,20:45,Lufthansa,AMS,CPH,0,3,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-07,16:45,AirFrance,IST,ZRH,0,0,0,aucune,0,0,1.0,0,10.0730056308749,0
2025-04-07,19:00,Lufthansa,IST,MUC,0,0,0,aucune,0,0,1.0,0,7.971341707890145,0
2025-04-07,14:45,KLM,IST,FCO,0,25,0,aucune,0,0,1.0,0,9.525403166489575,0
2025-04-07,21:15,KLM,IST,SIN,0,0,0,aucune,0,0,1.0,0,9.525403166489575,0
2025-04-07,12:00,Delta,AMS,CPH,0,14,0,aucune,0,0,1.0,0,10.413669353571299,0
2025-04-07,21:00,Swiss,AMS,VIE,0,2,0,aucune,0,0,1.0,0,10.80827794709312,0
2025-04-07,21:15,British,DXB,BRU,0,16,0,aucune,0,0,1.0,0,10.435826820311906,0
2025-04-07,12:15,Swiss,BRU,CDG,0,22,0,aucune,0,0,1.0,0,11.12030767731776,0
2025-04-07,06:45,Turkish,MAD,CPH,0,8,0,aucune,0,0,1.0,0,10.211999475958125,0
2025-04-07,19:30,Emirates,FRA,AMS,0,0,0,aucune,0,0,1.0,0,9.17474178633152,0
2025-04-08,22:30,Delta,BRU,FCO,0,0,0,aucune,0,0,1.0,0,10.790115767040762,0
2025-04-08,09:15,Iberia,DXB,SIN,0,7,0,aucune,0,0,1.0,0,9.995614850758104,0
2025-04-08,18:45,Ryanair,LHR,SIN,0,21,0,aucune,0,0,1.0,0,10.323800222610176,0
2025-04-08,12:30,Emirates,MAD,ZRH,0,18,0,aucune,0,0,1.0,0,10.18005660264879,0
2025-04-08,09:15,Iberia,DXB,LAX,0,19,0,aucune,0,0,1.0,0,9.995614850758104,0
2025-04-08,08:30,Swiss,JFK,GVA,0,2,0,aucune,0,0,1.0,0,10.930086241248716,0
2025-04-08,14:00,Swiss,BRU,JFK,0,0,0,aucune,0,0,1.0,0,11.12030767731776,0
2025-04-08,15:30,AirFrance,MAD,ORD,0,0,0,aucune,0,0,1.0,0,10.255582227543732,0
2025-04-08,18:15,Iberia,FRA,SIN,0,11,0,aucune,0,0,1.0,0,9.98883789082956,0
2025-04-08,16:15,Iberia,MAD,CDG,0,0,0,aucune,0,0,1.0,0,10.362233317950029,0
2025-04-08,13:30,Turkish,IST,BCN,0,8,0,aucune,0,0,1.0,0,9.84623998180107,0
2025-04-08,13:30,Lufthansa,CDG,BRU,0,17,0,aucune,0,0,1.0,0,10.345662771165589,0
2025-04-08,12:45,Delta,BRU,CDG,0,16,0,aucune,0,0,1.0,0,10.790115767040762,0
2025-04-08,20:45,Ryanair,IST,LHR,0,0,0,aucune,0,0,1.0,0,10.338638728039971,0
2025-04-08,08:00,Lufthansa,LHR,BCN,0,13,0,aucune,0,0,1.0,0,8.5590762338271,0
2025-04-08,18:45,AirFrance,AMS,JFK,0,22,0,aucune,0,0,1.0,0,10.208528026490336,0
2025-04-08,21:00,KLM,MAD,AMS,0,1,0,aucune,0,0,1.0,0,9.002898749714753,0
2025-04-08,05:30,Lufthansa,FRA,LHR,0,0,1,aucune,0,0,1.0,0,8.524670129244038,0
2025-04-08,19:30,British,AMS,DXB,0,25,0,aucune,0,0,1.0,0,10.555620061811744,0
2025-04-08,19:00,British,FCO,ORD,0,19,0,aucune,0,0,1.0,0,11.183068645403404,0
2025-04-08,11:30,KLM,AMS,IST,0,22,0,aucune,0,0,1.0,0,9.485257400367832,0
2025-04-08,07:30,British,BRU,VIE,0,18,0,aucune,0,0,1.0,0,10.57260081505964,0
2025-04-08,12:30,Turkish,JFK,FCO,0,15,0,aucune,0,0,1.0,0,10.330317537216917,0
2025-04-08,20:15,KLM,LHR,LAX,0,22,0,aucune,0,0,1.0,0,8.932565490920283,0
2025-04-08,16:30,Iberia,AMS,IST,0,25,0,aucune,0,0,1.0,0,10.292138576356091,0
2025-04-08,05:00,Delta,BRU,MUC,0,24,0,aucune,0,0,1.0,0,10.790115767040762,0
2025-04-08,22:30,Swiss,IST,ATH,0,7,0,aucune,0,0,1.0,0,10.584616016593964,0
2025-04-08,07:15,Lufthansa,JFK,DXB,0,22,0,aucune,0,0,1.0,0,8.406246904805842,0
2025-04-08,15:30,KLM,DXB,LHR,0,0,0,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-08,14:00,British,LHR,JFK,0,21,0,aucune,0,0,1.0,0,10.239547271096226,0
2025-04-08,22:15,Turkish,CDG,GVA,0,2,0,aucune,0,0,1.0,0,9.214724580094824,0
2025-04-08,12:15,Delta,FCO,SIN,0,0,1,aucune,0,0,1.0,0,10.441541091993988,0
2025-04-09,12:00,Ryanair,FCO,JFK,0,8,0,aucune,0,0,1.0,0,11.1314027474426,0
2025-04-09,11:45,Emirates,IST,LIS,0,7,0,aucune,0,0,1.0,0,10.440369730910577,0
2025-04-09,17:30,British,FRA,LHR,0,6,0,aucune,0,0,1.0,0,9.812079655095328,0
2025-04-09,12:30,Swiss,AMS,BRU,0,25,0,aucune,0,0,1.0,0,10.80827794709312,0
2025-04-09,15:15,Swiss,BRU,ATH,0,0,0,aucune,0,0,1.0,0,11.12030767731776,0
2025-04-09,21:45,Swiss,AMS,ZRH,0,20,0,aucune,0,0,1.0,0,10.80827794709312,0
2025-04-09,12:30,Swiss,LHR,JFK,0,3,0,aucune,0,0,1.0,0,10.364547435412636,0
2025-04-09,06:45,Ryanair,FCO,GVA,0,13,0,aucune,0,0,1.0,0,11.1314027474426,0
2025-04-09,10:00,Swiss,FCO,VIE,0,15,0,aucune,0,0,1.0,0,11.424537532324042,0
2025-04-09,16:45,Emirates,JFK,BCN,0,0,0,aucune,0,0,1.0,0,10.58397683515233,0
2025-04-09,13:30,AirFrance,BRU,GVA,0,8,0,aucune,0,0,1.0,0,10.195831962302792,0
2025-04-09,09:45,Delta,FCO,MUC,0,12,0,aucune,0,0,1.0,0,10.441541091993988,0
2025-04-09,14:30,Delta,BRU,CPH,0,25,0,aucune,0,0,1.0,0,10.790115767040762,0
2025-04-09,22:30,AirFrance,BRU,MAD,0,17,0,aucune,0,0,1.0,0,10.195831962302792,0
2025-04-09,08:00,Ryanair,JFK,CPH,0,8,0,aucune,0,0,1.0,0,10.69135304054744,0
2025-04-09,11:15,Ryanair,DXB,ATH,0,0,0,aucune,0,0,1.0,0,10.047342011453388,0
2025-04-09,20:00,British,JFK,BRU,0,25,0,aucune,0,0,1.0,0,10.646691464213752,0
2025-04-09,17:45,KLM,FCO,ATH,0,22,0,aucune,0,0,1.0,0,10.562601361918917,0
2025-04-09,08:30,British,DXB,CDG,0,23,0,aucune,0,0,1.0,0,10.435826820311906,0
2025-04-09,07:15,Turkish,MAD,SIN,0,2,0,aucune,0,0,1.0,0,10.211999475958125,0
2025-04-09,07:30,Iberia,JFK,CPH,0,0,1,aucune,0,0,1.0,0,10.275488197623602,0
2025-04-09,06:00,British,JFK,ATH,0,0,0,aucune,0,0,1.0,0,10.646691464213752,0
2025-04-09,21:00,AirFrance,AMS,LHR,0,0,1,aucune,0,0,1.0,0,10.208528026490336,0
2025-04-09,16:00,Emirates,LHR,GVA,0,0,0,aucune,0,0,1.0,0,9.98055491939496,0
2025-04-09,16:00,Emirates,BRU,DXB,0,13,0,aucune,0,0,1.0,0,10.233201155298815,0
2025-04-09,19:15,Swiss,DXB,JFK,0,0,0,aucune,0,0,1.0,0,9.462786188778614,0
2025-04-09,22:00,Turkish,FRA,BRU,0,6,0,aucune,0,0,1.0,0,10.833908092071532,0
2025-04-09,21:15,Lufthansa,FCO,SIN,0,14,0,aucune,0,0,1.0,0,11.542075502892594,0
2025-04-09,15:45,Swiss,MAD,JFK,0,25,0,aucune,0,0,1.0,0,11.001853841268208,0
2025-04-09,22:00,British,LHR,BCN,0,0,0,aucune,0,0,1.0,0,10.239547271096226,0
2025-04-09,20:15,KLM,CDG,BCN,0,0,0,aucune,0,0,1.0,0,8.622385227489598,0
2025-04-09,20:00,Swiss,JFK,MUC,0,24,0,aucune,0,0,1.0,0,10.930086241248716,0
2025-04-10,22:45,Swiss,LHR,ORD,0,5,0,aucune,0,0,1.0,0,10.364547435412636,0
2025-04-10,11:30,KLM,MAD,CDG,0,7,0,aucune,0,0,1.0,0,9.002898749714753,0
2025-04-10,05:45,Lufthansa,AMS,VIE,0,10,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-10,14:45,Turkish,CDG,CPH,0,21,0,aucune,0,0,1.0,0,9.214724580094824,0
2025-04-10,07:30,Ryanair,BRU,VIE,0,0,0,aucune,0,0,1.0,0,10.899034607119559,0
2025-04-10,06:00,AirFrance,FRA,DXB,0,1,0,aucune,0,0,1.0,0,9.596052935025407,0
2025-04-10,22:00,KLM,IST,CPH,0,22,0,aucune,0,0,1.0,0,9.525403166489575,0
2025-04-10,16:00,Delta,JFK,CDG,0,25,0,aucune,0,0,1.0,0,10.72129712682476,0
2025-04-10,12:30,Lufthansa,LHR,GVA,0,1,0,aucune,0,0,1.0,0,8.5590762338271,0
2025-04-10,05:00,KLM,LHR,BRU,0,24,0,aucune,0,0,1.0,0,8.932565490920283,0
2025-04-10,12:30,Emirates,MAD,LAX,0,6,0,aucune,0,0,1.0,0,10.18005660264879,0
2025-04-10,17:00,Emirates,DXB,SIN,0,14,0,aucune,0,0,1.0,0,10.153419728113029,0
2025-04-10,18:30,Delta,FRA,LHR,0,0,1,aucune,0,0,1.0,0,9.907499779662231,0
2025-04-10,18:45,Turkish,LHR,GVA,0,3,0,aucune,0,0,1.0,0,9.757862701048106,0
2025-04-10,17:00,Iberia,DXB,SIN,0,0,0,aucune,0,0,1.0,0,9.995614850758104,0
2025-04-10,08:15,Iberia,JFK,ATH,0,12,0,aucune,0,0,1.0,0,10.275488197623602,0
2025-04-10,13:45,Turkish,IST,MUC,0,4,0,aucune,0,0,1.0,0,9.84623998180107,0
2025-04-10,13:00,Lufthansa,MAD,SIN,0,25,0,aucune,0,0,1.0,0,9.058649286265274,0
2025-04-10,20:15,Emirates,IST,MAD,0,10,0,aucune,0,0,1.0,0,10.440369730910577,0
2025-04-10,08:15,AirFrance,MAD,IST,0,0,0,aucune,0,0,1.0,0,10.255582227543732,0
2025-04-10,07:15,KLM,BRU,DXB,0,9,0,aucune,0,0,1.0,0,10.602756079288612,0
2025-04-10,19:00,Swiss,LHR,IST,0,18,0,aucune,0,0,1.0,0,10.364547435412636,0
2025-04-10,05:15,British,FRA,ATH,0,6,0,aucune,0,0,1.0,0,9.812079655095328,0
2025-04-10,06:45,KLM,DXB,ORD,0,11,0,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-10,10:15,British,FCO,AMS,0,22,0,aucune,0,0,1.0,0,11.183068645403404,0
2025-04-10,12:30,Swiss,DXB,ZRH,0,12,0,aucune,0,0,1.0,0,9.462786188778614,0
2025-04-10,06:00,Lufthansa,MAD,CPH,0,0,1,aucune,0,0,1.0,0,9.058649286265274,0
2025-04-10,10:30,British,CDG,ZRH,0,23,0,aucune,0,0,1.0,0,9.70383082858146,0
2025-04-10,12:00,KLM,CDG,LIS,0,0,0,aucune,0,0,1.0,0,8.622385227489598,0
2025-04-10,08:15,AirFrance,BRU,VIE,0,0,1,aucune,0,0,1.0,0,10.195831962302792,0
2025-04-10,20:45,Turkish,BRU,LHR,0,9,0,aucune,0,0,1.0,0,10.1272376171732,0
2025-04-10,12:45,Ryanair,FRA,BCN,0,15,0,aucune,0,0,1.0,0,9.779166845035297,0
2025-04-11,09:45,Swiss,AMS,LAX,0,0,0,aucune,0,0,1.0,0,10.80827794709312,0
2025-04-11,10:45,Turkish,DXB,BCN,0,0,1,aucune,0,0,1.0,0,9.841248939720556,0
2025-04-11,14:15,AirFrance,FCO,CDG,0,17,0,aucune,0,0,1.0,0,10.770294070399455,0
2025-04-11,12:45,Emirates,AMS,SIN,0,25,0,aucune,0,0,1.0,0,10.418118610388598,0
2025-04-11,18:45,Iberia,FCO,LHR,0,9,0,aucune,0,0,1.0,0,11.002067604597704,0
2025-04-11,15:45,Emirates,IST,SIN,0,2,0,aucune,0,0,1.0,0,10.440369730910577,0
2025-04-11,11:15,Ryanair,AMS,JFK,0,12,0,aucune,0,0,1.0,0,10.474161123655408,0
2025-04-11,18:30,Turkish,LHR,DXB,0,0,0,aucune,0,0,1.0,0,9.757862701048106,0
2025-04-11,22:45,Turkish,BRU,CDG,0,0,0,aucune,0,0,1.0,0,10.1272376171732,0
2025-04-11,15:15,KLM,IST,CDG,0,0,0,aucune,0,0,1.0,0,9.525403166489575,0
2025-04-11,05:15,KLM,BRU,IST,0,3,0,aucune,0,0,1.0,0,10.602756079288612,0
2025-04-11,09:45,Ryanair,LHR,ZRH,0,8,0,aucune,0,0,1.0,0,10.323800222610176,0
2025-04-11,12:15,Iberia,AMS,CPH,0,18,0,aucune,0,0,1.0,0,10.292138576356091,0
2025-04-11,06:00,Lufthansa,JFK,AMS,0,0,0,aucune,0,0,1.0,0,8.406246904805842,0
2025-04-11,06:30,Lufthansa,AMS,DXB,0,1,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-11,11:30,Lufthansa,AMS,BCN,0,13,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-11,19:45,British,DXB,ORD,0,4,0,aucune,0,0,1.0,0,10.435826820311906,0
2025-04-11,22:15,Emirates,DXB,CDG,0,0,0,aucune,0,0,1.0,0,10.153419728113029,0
2025-04-11,18:15,Swiss,IST,GVA,0,17,0,aucune,0,0,1.0,0,10.584616016593964,0
2025-04-11,12:00,Emirates,FCO,ZRH,0,19,0,aucune,0,0,1.0,0,10.889587005907577,0
2025-04-11,17:45,KLM,FCO,IST,0,0,1,aucune,0,0,1.0,0,10.562601361918917,0
2025-04-11,16:45,Ryanair,BRU,IST,0,9,0,aucune,0,0,1.0,0,10.899034607119559,0
2025-04-11,20:30,British,JFK,BCN,0,0,0,aucune,0,0,1.0,0,10.646691464213752,0
2025-04-11,14:45,Emirates,JFK,IST,0,25,0,aucune,0,0,1.0,0,10.58397683515233,0
2025-04-11,14:00,British,BRU,GVA,0,0,0,aucune,0,0,1.0,0,10.57260081505964,0
2025-04-11,18:15,British,FRA,IST,0,11,0,aucune,0,0,1.0,0,9.812079655095328,0
2025-04-11,21:00,Iberia,AMS,IST,0,0,0,aucune,0,0,1.0,0,10.292138576356091,0
2025-04-11,14:30,Iberia,MAD,BCN,0,0,0,aucune,0,0,1.0,0,10.362233317950029,0
2025-04-11,19:00,British,IST,MAD,0,0,0,aucune,0,0,1.0,0,10.270142435001183,0
2025-04-11,05:00,Turkish,MAD,SIN,0,23,0,aucune,0,0,1.0,0,10.211999475958125,0
2025-04-11,17:00,Turkish,MAD,BCN,0,6,0,aucune,0,0,1.0,0,10.211999475958125,0
2025-04-11,18:45,British,DXB,BCN,0,18,0,aucune,0,0,1.0,0,10.435826820311906,0
2025-04-12,11:45,Turkish,FRA,FCO,0,24,0,aucune,0,0,1.0,0,10.833908092071532,0
2025-04-12,07:30,Swiss,JFK,AMS,0,20,0,aucune,0,0,1.0,0,10.930086241248716,0
2025-04-12,08:15,Lufthansa,DXB,BCN,0,0,0,aucune,0,0,1.0,0,7.4770206669693655,0
2025-04-12,12:00,Lufthansa,CDG,AMS,0,18,0,aucune,0,0,1.0,0,10.345662771165589,0
2025-04-12,07:15,Ryanair,FCO,BCN,0,20,0,aucune,0,0,1.0,0,11.1314027474426,0
2025-04-12,08:00,Emirates,LHR,FCO,0,0,0,aucune,0,0,1.0,0,9.98055491939496,0
2025-04-12,07:00,KLM,LHR,IST,0,0,0,aucune,0,0,1.0,0,8.932565490920283,0
2025-04-12,17:30,Swiss,LHR,GVA,0,21,0,aucune,0,0,1.0,0,10.364547435412636,0
2025-04-12,20:15,Iberia,FRA,VIE,0,22,0,aucune,0,0,1.0,0,9.98883789082956,0
2025-04-12,19:15,Swiss,CDG,FCO,0,0,0,aucune,0,0,1.0,0,9.441253254301325,0
2025-04-12,13:15,Swiss,BRU,SIN,0,17,0,aucune,0,0,1.0,0,11.12030767731776,0
2025-04-12,07:15,Emirates,AMS,LAX,0,0,0,aucune,0,0,1.0,0,10.418118610388598,0
2025-04-12,14:45,Swiss,FRA,IST,0,8,0,aucune,0,0,1.0,0,9.720191797669496,0
2025-04-12,16:15,Swiss,CDG,LAX,0,4,0,aucune,0,0,1.0,0,9.441253254301325,0
2025-04-12,07:00,Lufthansa,FCO,DXB,0,23,0,aucune,0,0,1.0,0,11.542075502892594,0
2025-04-12,18:00,Iberia,CDG,FCO,0,5,0,aucune,0,0,1.0,0,11.25038464356729,0
2025-04-12,16:00,Ryanair,FRA,MUC,0,9,0,aucune,0,0,1.0,0,9.779166845035297,0
2025-04-12,20:30,Iberia,FRA,JFK,0,5,0,aucune,0,0,1.0,0,9.98883789082956,0
2025-04-12,11:15,Ryanair,DXB,MAD,0,17,0,aucune,0,0,1.0,0,10.047342011453388,0
2025-04-12,19:45,British,MAD,JFK,0,22,0,aucune,0,0,1.0,0,10.315804858594936,0
2025-04-12,19:15,Emirates,MAD,CDG,0,0,1,aucune,0,0,1.0,0,10.18005660264879,0
2025-04-12,09:30,KLM,DXB,LHR,0,0,1,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-12,10:15,Ryanair,DXB,IST,0,0,1,aucune,0,0,1.0,0,10.047342011453388,0
2025-04-12,20:15,Turkish,AMS,SIN,0,0,0,aucune,0,0,1.0,0,10.164945274904731,0
2025-04-12,10:30,Swiss,FRA,SIN,0,1,0,aucune,0,0,1.0,0,9.720191797669496,0
2025-04-12,20:45,KLM,DXB,GVA,0,16,0,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-12,08:00,British,FCO,MUC,0,0,0,aucune,0,0,1.0,0,11.183068645403404,0
2025-04-12,20:15,KLM,FCO,AMS,0,25,0,aucune,0,0,1.0,0,10.562601361918917,0
2025-04-12,10:30,Turkish,BRU,CDG,0,14,0,aucune,0,0,1.0,0,10.1272376171732,0
2025-04-12,09:30,British,AMS,ATH,0,6,0,aucune,0,0,1.0,0,10.555620061811744,0
2025-04-12,20:00,AirFrance,FCO,DXB,0,8,0,aucune,0,0,1.0,0,10.770294070399455,0
2025-04-12,15:15,British,FCO,ORD,0,12,0,aucune,0,0,1.0,0,11.183068645403404,0
2025-04-13,15:15,Emirates,AMS,LIS,0,24,0,aucune,0,0,1.0,0,10.418118610388598,0
2025-04-13,12:15,Iberia,BRU,GVA,0,0,1,aucune,0,0,1.0,0,9.827059282791463,0
2025-04-13,21:00,KLM,DXB,MUC,0,0,0,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-13,19:30,Lufthansa,FCO,LHR,0,19,0,aucune,0,0,1.0,0,11.542075502892594,0
2025-04-13,13:15,British,CDG,GVA,0,2,0,aucune,0,0,1.0,0,9.70383082858146,0
2025-04-13,05:30,British,BRU,GVA,0,12,0,aucune,0,0,1.0,0,10.57260081505964,0
2025-04-13,13:30,Iberia,AMS,VIE,0,1,0,aucune,0,0,1.0,0,10.292138576356091,0
2025-04-13,11:00,Turkish,CDG,IST,0,11,0,aucune,0,0,1.0,0,9.214724580094824,0
2025-04-13,14:15,KLM,MAD,AMS,0,4,0,aucune,0,0,1.0,0,9.002898749714753,0
2025-04-13,09:30,AirFrance,CDG,LHR,0,0,0,aucune,0,0,1.0,0,9.290722488552985,0
2025-04-13,09:45,KLM,IST,ATH,0,14,0,aucune,0,0,1.0,0,9.525403166489575,0
2025-04-13,15:00,Turkish,FCO,ORD,0,1,0,aucune,0,0,1.0,0,10.16069291731689,0
2025-04-13,19:30,Emirates,BRU,ATH,0,5,0,aucune,0,0,1.0,0,10.233201155298815,0
2025-04-13,08:00,British,IST,GVA,0,6,0,aucune,0,0,1.0,0,10.270142435001183,0
2025-04-13,17:00,KLM,AMS,LHR,0,0,0,aucune,0,0,1.0,0,9.485257400367832,0
2025-04-13,06:30,British,BRU,LIS,0,0,0,aucune,0,0,1.0,0,10.57260081505964,0
2025-04-13,06:15,Iberia,JFK,FCO,0,0,0,aucune,0,0,1.0,0,10.275488197623602,0
