date,heure_depart_prevue,compagnie,aeroport_depart,aeroport_arrivee,cyber_alert,retard_minutes,annulation,cause_perturbation,ml_alert,niveau_crise,proba_cyber,pred_annulation,pred_retard,aviation_perturbee
2025-04-20,15:00,Ryanair,CDG,MUC,0,2,0,aucune,0,0,1.0,0,9.713397790841837,0
2025-04-20,18:30,AirFrance,JFK,MAD,0,25,0,aucune,0,0,1.0,0,10.374386251254064,0
2025-04-20,09:30,KLM,DXB,LAX,0,5,0,aucune,0,0,1.0,0,8.858267362713107,0
2025-04-20,07:30,Lufthansa,FCO,MUC,0,18,0,aucune,0,0,1.0,0,11.542075502892594,0
2025-04-20,05:00,Turkish,AMS,IST,0,17,0,aucune,0,0,1.0,0,10.164945274904731,0
2025-04-20,09:00,British,JFK,BRU,0,3,0,aucune,0,0,1.0,0,10.646691464213752,0
2025-04-20,15:00,Emirates,BRU,SIN,0,13,0,aucune,0,0,1.0,0,10.233201155298815,0
2025-04-20,12:00,Turkish,FRA,CPH,0,19,0,aucune,0,0,1.0,0,10.833908092071532,0
2025-04-20,07:30,Swiss,FRA,BRU,0,23,0,aucune,0,0,1.0,0,9.720191797669496,0
2025-04-20,06:30,KLM,JFK,MUC,0,3,0,aucune,0,0,1.0,0,9.580382236427244,0
2025-04-20,09:00,Lufthansa,BRU,AMS,0,0,0,aucune,0,0,1.0,0,7.454309307294629,0
2025-04-20,06:45,British,MAD,VIE,0,0,0,aucune,0,0,1.0,0,10.315804858594936,0
2025-04-20,22:15,Lufthansa,AMS,IST,0,0,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-20,08:00,Iberia,LHR,ZRH,0,0,0,aucune,0,0,1.0,0,9.559299988415878,0
2025-04-20,21:15,KLM,CDG,CPH,0,23,0,aucune,0,0,1.0,0,8.622385227489598,0
2025-04-20,11:45,Swiss,LHR,MAD,0,8,0,aucune,0,0,1.0,0,10.364547435412636,0
2025-04-20,17:15,Swiss,FRA,BCN,0,0,0,aucune,0,0,1.0,0,9.720191797669496,0
2025-04-20,18:30,Turkish,LHR,BRU,0,17,0,aucune,0,0,1.0,0,9.757862701048106,0
2025-04-20,20:00,Lufthansa,MAD,LIS,0,1,0,aucune,0,0,1.0,0,9.058649286265274,0
2025-04-20,09:15,Ryanair,JFK,SIN,0,0,0,aucune,0,0,1.0,0,10.69135304054744,0
2025-04-20,12:15,AirFrance,JFK,DXB,0,0,0,aucune,0,0,1.0,0,10.374386251254064,0
2025-04-20,13:00,Ryanair,CDG,IST,0,17,0,aucune,0,0,1.0,0,9.713397790841837,0
2025-04-20,05:45,Lufthansa,AMS,SIN,0,9,0,aucune,0,0,1.0,0,8.413814156388522,0
2025-04-20,08:30,British,MAD,LHR,0,16,0,aucune,0,0,1.0,0,10.315804858594936,0
2025-04-20,13:45,Delta,DXB,IST,0,7,0,aucune,0,0,1.0,0,9.958487795299279,0
2025-04-21,12:45,Iberia,FRA,LHR,0,0,0,aucune,0,1,1.0,0,8.543141862960548,0
2025-04-21,18:45,Emirates,CDG,MAD,0,18,0,aucune,0,1,1.0,0,10.201682749167265,0
2025-04-21,14:15,KLM,JFK,ORD,0,0,0,aucune,0,1,1.0,0,7.312336771392179,0
2025-04-21,10:45,AirFrance,FCO,CPH,0,0,0,aucune,0,1,1.0,0,8.523421935699776,0
2025-04-21,16:30,Delta,FCO,SIN,0,17,0,aucune,0,1,1.0,0,9.025729273050215,0
2025-04-21,20:45,Turkish,DXB,GVA,0,2,0,aucune,0,1,1.0,0,9.695561702308385,0
2025-04-21,09:00,Delta,FCO,LHR,0,2,0,aucune,0,1,1.0,0,9.025729273050215,0
2025-04-21,22:15,Lufthansa,FRA,BCN,0,11,0,aucune,0,1,1.0,0,8.499940544274567,0
2025-04-21,08:30,Swiss,FRA,DXB,0,0,0,aucune,0,1,1.0,0,7.888362350995732,0
2025-04-21,08:15,Turkish,FRA,SIN,0,19,0,aucune,0,1,1.0,0,11.028146463858558,0
2025-04-21,22:15,Iberia,IST,AMS,0,0,0,aucune,0,1,1.0,0,8.020615898110885,0
2025-04-21,15:45,Ryanair,AMS,MAD,0,10,0,aucune,0,1,1.0,0,9.106200881962554,0
2025-04-21,08:30,KLM,FRA,LAX,0,13,0,aucune,0,1,1.0,0,7.817536424531676,0
2025-04-21,17:30,Lufthansa,MAD,GVA,0,14,0,aucune,0,1,1.0,0,10.884686226403737,0
2025-04-21,12:30,AirFrance,AMS,DXB,0,10,0,aucune,0,1,1.0,0,8.936932871856115,0
2025-04-21,22:30,Iberia,LHR,CDG,0,25,0,aucune,0,1,1.0,0,14.262373546181093,0
2025-04-21,07:00,Ryanair,DXB,SIN,0,8,0,aucune,0,1,1.0,0,9.039381005673222,0
2025-04-21,11:45,KLM,IST,FCO,0,0,0,aucune,0,1,1.0,0,7.273291853482541,0
2025-04-21,22:45,Emirates,LHR,IST,0,1,0,aucune,0,1,1.0,0,11.879160117154496,0
2025-04-21,06:30,AirFrance,BRU,CDG,0,0,0,aucune,0,1,1.0,0,7.8581994341321,0
2025-04-21,19:15,Lufthansa,AMS,LAX,0,14,0,aucune,0,1,1.0,0,8.831987019598337,0
2025-04-21,13:15,AirFrance,FCO,ORD,0,12,0,aucune,0,1,1.0,0,8.523421935699776,0
2025-04-21,05:45,Delta,MAD,BCN,0,0,0,aucune,0,1,1.0,0,9.437377181283273,0
2025-04-21,12:30,AirFrance,MAD,DXB,0,24,0,aucune,0,1,1.0,0,10.89632852459373,0
2025-04-21,19:15,AirFrance,JFK,LIS,0,0,0,aucune,0,1,1.0,0,8.347942237525878,0
2025-04-21,11:15,Emirates,LHR,MAD,0,18,0,aucune,0,1,1.0,0,11.879160117154496,0
2025-04-21,11:15,Emirates,FRA,CDG,0,0,0,aucune,0,1,1.0,0,7.7008976471290005,0
2025-04-21,12:15,AirFrance,JFK,IST,0,6,0,aucune,0,1,1.0,0,8.347942237525878,0
2025-04-21,14:45,Emirates,JFK,ATH,0,10,0,aucune,0,1,1.0,0,8.467758307637485,0
2025-04-21,10:30,AirFrance,IST,ATH,0,16,0,aucune,0,1,1.0,0,8.455662314570331,0
2025-04-21,18:00,Lufthansa,DXB,IST,0,0,0,aucune,0,1,1.0,0,8.007983463329868,0
2025-04-21,08:45,Delta,DXB,LAX,0,17,0,aucune,0,1,1.0,0,8.885623297991915,0
2025-04-21,22:30,Iberia,DXB,VIE,0,16,0,aucune,0,1,1.0,0,9.035623536848872,0
2025-04-21,19:45,Emirates,BRU,JFK,0,3,0,aucune,0,1,1.0,0,7.71223855778591,0
2025-04-22,11:00,Delta,MAD,MUC,1,93,0,systeme_informatique,1,2,1.0,0,133.30304445539645,1
2025-04-22,19:00,Ryanair,JFK,ZRH,1,51,0,systeme_informatique,1,2,1.0,0,128.7401944149569,1
2025-04-22,22:00,Swiss,FCO,LHR,1,119,0,systeme_informatique,1,2,1.0,0,117.3401773381976,1
2025-04-22,09:00,Swiss,DXB,VIE,1,74,0,systeme_informatique,1,2,1.0,0,108.1276836864199,1
2025-04-22,12:00,Swiss,BRU,VIE,1,54,0,systeme_informatique,1,2,1.0,0,94.37083098078853,1
2025-04-22,22:00,British,IST,VIE,1,56,0,systeme_informatique,1,2,1.0,0,112.69474817905355,1
2025-04-22,15:15,Emirates,CDG,LHR,1,107,0,systeme_informatique,1,2,1.0,0,145.19886330348868,1
2025-04-22,11:15,Delta,JFK,CPH,1,63,0,systeme_informatique,1,2,1.0,0,125.65338024973757,1
2025-04-22,07:45,Swiss,JFK,MUC,1,0,1,systeme_informatique,1,2,1.0,0,102.53601559481582,1
2025-04-22,13:30,AirFrance,CDG,AMS,1,48,0,systeme_informatique,1,2,1.0,0,137.50743600275047,1
2025-04-22,05:00,Lufthansa,AMS,IST,1,0,1,systeme_informatique,1,2,1.0,0,168.1934064719975,1
2025-04-22,11:45,Lufthansa,FCO,VIE,1,0,1,systeme_informatique,1,2,1.0,0,161.62988939517757,1
2025-04-22,05:15,British,AMS,LHR,1,59,0,systeme_informatique,1,2,1.0,0,118.8860733387013,1
2025-04-22,21:30,Turkish,FRA,ATH,1,55,0,systeme_informatique,1,2,1.0,0,119.17332265875005,1
2025-04-22,09:45,Turkish,FCO,CPH,1,0,1,systeme_informatique,1,2,1.0,0,123.26454910157878,1
2025-04-22,14:00,British,MAD,GVA,1,50,0,systeme_informatique,1,2,1.0,0,111.10940954408761,1
2025-04-22,19:00,AirFrance,BRU,MAD,1,45,0,systeme_informatique,1,2,1.0,0,121.37113635310196,1
2025-04-22,12:45,British,AMS,BRU,1,91,0,systeme_informatique,1,2,1.0,0,118.8860733387013,1
2025-04-22,13:15,KLM,MAD,LIS,1,60,0,systeme_informatique,1,2,1.0,0,133.1590503793407,1
2025-04-22,09:30,Swiss,LHR,MUC,1,92,0,systeme_informatique,1,2,1.0,0,110.38602533479799,1
2025-04-22,16:30,Emirates,BRU,LHR,1,50,0,systeme_informatique,1,2,1.0,0,131.24571610311267,1
2025-04-22,06:45,AirFrance,MAD,SIN,1,75,0,systeme_informatique,1,2,1.0,0,118.57336960630552,1
2025-04-22,22:45,Ryanair,AMS,MAD,1,0,1,systeme_informatique,1,2,1.0,0,130.96190849053778,1
2025-04-22,07:00,Turkish,CDG,BRU,1,95,0,systeme_informatique,1,2,1.0,0,132.88717387975748,1
2025-04-22,21:00,Swiss,IST,AMS,1,78,0,systeme_informatique,1,2,1.0,0,99.35386169289171,1
2025-04-22,13:15,Swiss,FCO,GVA,1,76,0,systeme_informatique,1,2,1.0,0,117.3401773381976,1
2025-04-22,17:15,Swiss,JFK,DXB,1,79,0,systeme_informatique,1,2,1.0,0,102.53601559481582,1
2025-04-22,07:15,KLM,BRU,MUC,1,66,0,systeme_informatique,1,2,1.0,0,124.12829470567132,1
2025-04-22,14:45,Turkish,DXB,AMS,1,76,0,systeme_informatique,1,2,1.0,0,137.83159426141796,1
2025-04-22,09:30,Swiss,MAD,SIN,1,58,0,systeme_informatique,1,2,1.0,0,93.71116440049141,1
2025-04-22,13:00,Iberia,CDG,DXB,1,82,0,systeme_informatique,1,2,1.0,0,132.68653318994689,1
2025-04-22,17:15,British,AMS,MUC,1,0,1,systeme_informatique,1,2,1.0,0,118.8860733387013,1
2025-04-22,12:30,British,IST,ATH,1,0,1,systeme_informatique,1,2,1.0,0,112.69474817905355,1
2025-04-22,05:00,Iberia,MAD,MUC,1,97,0,systeme_informatique,1,2,1.0,0,120.2062037639287,1
2025-04-22,14:00,Delta,JFK,BCN,1,75,0,systeme_informatique,1,2,1.0,0,125.65338024973757,1
2025-04-23,21:15,Turkish,AMS,ATH,1,104,0,systeme_informatique,1,2,1.0,0,124.24066141649391,1
2025-04-23,06:30,AirFrance,FRA,MAD,1,82,0,systeme_informatique,1,2,1.0,0,125.61206827384825,1
2025-04-23,11:15,British,LHR,CPH,1,77,0,systeme_informatique,1,2,1.0,0,127.6598994693325,1
2025-04-23,08:45,Delta,DXB,BRU,1,0,1,systeme_informatique,1,2,1.0,0,145.82746352064692,1
2025-04-23,19:45,Lufthansa,IST,MAD,1,70,0,systeme_informatique,1,2,1.0,0,154.04088286896646,1
2025-04-23,07:15,Iberia,LHR,ZRH,1,96,0,systeme_informatique,1,2,1.0,0,135.59234073123503,1
2025-04-23,12:00,KLM,CDG,FCO,1,55,0,systeme_informatique,1,2,1.0,0,156.87217954748476,1
2025-04-23,21:45,British,MAD,ZRH,1,104,0,systeme_informatique,1,2,1.0,0,111.10940954408761,1
2025-04-23,18:00,AirFrance,DXB,IST,1,48,0,systeme_informatique,1,2,1.0,0,138.69223780933274,1
2025-04-23,05:00,British,MAD,ZRH,1,0,1,systeme_informatique,1,2,1.0,0,111.10940954408761,1
2025-04-23,21:00,Delta,MAD,BCN,1,105,0,systeme_informatique,1,2,1.0,0,133.30304445539645,1
2025-04-23,20:30,Turkish,BRU,ZRH,1,98,0,systeme_informatique,1,2,1.0,0,118.38625184911486,1
2025-04-23,11:45,British,BRU,DXB,1,62,0,systeme_informatique,1,2,1.0,0,124.86625924182344,1
2025-04-23,07:30,Ryanair,JFK,BRU,1,112,0,systeme_informatique,1,2,1.0,0,128.7401944149569,1
2025-04-23,14:00,Swiss,FRA,SIN,1,74,0,systeme_informatique,1,2,1.0,0,101.72394772622758,1
2025-04-23,20:30,AirFrance,BRU,ATH,1,0,1,systeme_informatique,1,2,1.0,0,121.37113635310196,1
2025-04-23,10:15,Ryanair,BRU,CPH,1,0,1,systeme_informatique,1,2,1.0,0,125.20131471263238,1
2025-04-23,19:30,British,AMS,CDG,1,0,1,systeme_informatique,1,2,1.0,0,118.8860733387013,1
2025-04-23,06:30,Emirates,IST,VIE,1,97,0,systeme_informatique,1,2,1.0,0,137.39465554439997,1
2025-04-23,06:30,AirFrance,AMS,LAX,1,108,0,systeme_informatique,1,2,1.0,0,127.22554592048101,1
2025-04-23,18:45,AirFrance,IST,BRU,1,59,0,systeme_informatique,1,2,1.0,0,121.7299899916025,1
2025-04-23,18:00,AirFrance,LHR,MAD,1,111,0,systeme_informatique,1,2,1.0,0,139.12425947647225,1
2025-04-23,16:45,KLM,BRU,FCO,1,48,0,systeme_informatique,1,2,1.0,0,124.12829470567132,1
2025-04-23,19:00,British,LHR,BRU,1,67,0,systeme_informatique,1,2,1.0,0,127.6598994693325,1
2025-04-23,13:30,British,CDG,LHR,1,110,0,systeme_informatique,1,2,1.0,0,136.91904646488732,1
2025-04-23,18:00,Iberia,FCO,CDG,1,116,0,systeme_informatique,1,2,1.0,1,128.0618835471974,1
2025-04-23,09:15,Swiss,FRA,ORD,1,0,1,systeme_informatique,1,2,1.0,0,101.72394772622758,1
2025-04-23,14:00,Swiss,FCO,SIN,1,88,0,systeme_informatique,1,2,1.0,0,117.3401773381976,1
2025-04-23,20:15,KLM,CDG,IST,1,74,0,systeme_informatique,1,2,1.0,0,156.87217954748476,1
2025-04-23,08:00,Lufthansa,AMS,JFK,1,47,0,systeme_informatique,1,2,1.0,0,168.1934064719975,1
2025-04-23,06:30,Ryanair,BRU,FCO,1,82,0,systeme_informatique,1,2,1.0,0,125.20131471263238,1
2025-04-23,10:00,Iberia,FRA,VIE,1,66,0,systeme_informatique,1,2,1.0,0,126.85618488214641,1
2025-04-23,18:45,Turkish,IST,JFK,1,56,0,systeme_informatique,1,2,1.0,0,118.74510548761538,1
2025-04-23,14:15,Swiss,AMS,LIS,1,94,0,systeme_informatique,1,2,1.0,0,103.60827121654152,1
2025-04-23,12:15,British,BRU,ZRH,1,0,1,systeme_informatique,1,2,1.0,0,124.86625924182344,1
2025-04-24,21:30,Ryanair,BRU,SIN,1,164,0,systeme_informatique,1,2,1.0,0,125.20131471263238,1
2025-04-24,10:15,Turkish,DXB,CDG,1,223,0,systeme_informatique,1,2,1.0,0,137.83159426141796,1
2025-04-24,18:00,Swiss,FCO,ATH,1,221,0,communication_tour_controle,1,2,1.0,0,117.3401773381976,1
2025-04-24,18:00,Iberia,DXB,IST,1,199,0,systeme_informatique,1,2,1.0,0,142.30190997318644,1
2025-04-24,21:15,British,BRU,DXB,1,0,1,systeme_informatique,1,2,1.0,0,124.86625924182344,1
2025-04-24,22:00,Turkish,CDG,BCN,1,224,0,systeme_informatique,1,2,1.0,0,132.88717387975748,1
2025-04-24,09:45,British,CDG,VIE,1,0,1,communication_tour_controle,1,2,1.0,0,136.91904646488732,1
2025-04-24,22:15,KLM,FRA,FCO,1,0,1,communication_tour_controle,1,2,1.0,0,157.9941664878315,1
2025-04-24,16:45,Lufthansa,LHR,AMS,1,263,0,communication_tour_controle,1,2,1.0,0,213.27497376291444,1
2025-04-24,08:15,Delta,IST,BCN,1,0,1,systeme_informatique,1,2,1.0,0,136.1153411998193,1
2025-04-24,13:15,Turkish,MAD,VIE,1,0,1,communication_tour_controle,1,2,1.0,0,115.58848510231842,1
2025-04-24,21:30,AirFrance,CDG,ATH,1,242,0,systeme_informatique,1,2,1.0,0,137.50743600275047,1
2025-04-24,05:45,Ryanair,MAD,LHR,1,136,0,systeme_informatique,1,2,1.0,0,125.5414623350924,1
2025-04-24,17:15,Lufthansa,JFK,IST,1,0,1,systeme_informatique,1,2,1.0,0,166.5934940655633,1
2025-04-24,06:00,KLM,IST,MAD,1,276,0,systeme_informatique,1,2,1.0,0,178.62060039745876,1
2025-04-24,14:00,British,CDG,JFK,1,224,0,systeme_informatique,1,2,1.0,0,136.91904646488732,1
2025-04-24,19:45,Emirates,CDG,BCN,1,176,0,communication_tour_controle,1,2,1.0,0,145.19886330348868,1
2025-04-24,05:45,Iberia,FCO,MUC,1,0,1,communication_tour_controle,1,2,1.0,1,128.0618835471974,1
2025-04-24,09:45,KLM,DXB,ZRH,1,0,1,systeme_informatique,1,2,1.0,0,165.1929506654156,1
2025-04-24,20:45,KLM,CDG,ATH,1,264,0,systeme_informatique,1,2,1.0,0,156.87217954748476,1
2025-04-24,13:00,KLM,IST,VIE,1,0,1,systeme_informatique,1,2,1.0,0,178.62060039745876,1
2025-04-24,11:15,Iberia,LHR,FCO,1,153,0,communication_tour_controle,1,2,1.0,0,135.59234073123503,1
2025-04-24,16:15,Delta,AMS,LHR,1,147,0,systeme_informatique,1,2,1.0,0,141.02108043642954,1
2025-04-24,19:00,Delta,DXB,BRU,1,140,0,systeme_informatique,1,2,1.0,0,145.82746352064692,1
2025-04-24,17:00,Delta,MAD,LAX,1,251,0,communication_tour_controle,1,2,1.0,0,133.30304445539645,1
2025-04-24,09:45,Iberia,IST,LIS,1,0,1,systeme_informatique,1,2,1.0,0,127.45400510417414,1
2025-04-24,11:45,Lufthansa,IST,MUC,1,0,1,systeme_informatique,1,2,1.0,0,154.04088286896646,1
2025-04-24,10:30,AirFrance,DXB,LHR,1,195,0,systeme_informatique,1,2,1.0,0,138.69223780933274,1
2025-04-24,18:30,Turkish,CDG,SIN,1,0,1,communication_tour_controle,1,2,1.0,0,132.88717387975748,1
2025-04-24,08:45,Iberia,IST,BRU,1,156,0,communication_tour_controle,1,2,1.0,0,127.45400510417414,1
2025-04-24,21:15,Emirates,JFK,AMS,1,161,0,communication_tour_controle,1,2,1.0,0,142.67245894423732,1
2025-04-24,22:15,Lufthansa,LHR,LAX,1,252,0,communication_tour_controle,1,2,1.0,0,213.27497376291444,1
2025-04-24,10:30,Iberia,BRU,JFK,1,179,0,systeme_informatique,1,2,1.0,0,124.21708629473345,1
2025-04-24,22:15,Lufthansa,IST,ATH,1,259,0,communication_tour_controle,1,2,1.0,0,154.04088286896646,1
2025-04-24,18:00,British,LHR,LIS,1,235,0,systeme_informatique,1,2,1.0,0,127.6598994693325,1
2025-04-24,20:45,KLM,JFK,CDG,1,242,0,communication_tour_controle,1,2,1.0,0,163.6669745564153,1
2025-04-24,20:15,KLM,IST,ZRH,1,0,1,systeme_informatique,1,2,1.0,0,178.62060039745876,1
2025-04-25,17:15,Lufthansa,DXB,ATH,1,177,0,communication_tour_controle,1,2,1.0,0,167.7474255337079,1
2025-04-25,10:00,KLM,AMS,MAD,1,205,0,communication_tour_controle,1,2,1.0,0,159.74283930512513,1
2025-04-25,08:30,KLM,BRU,ATH,1,138,0,systeme_informatique,1,2,1.0,0,124.12829470567132,1
2025-04-25,07:15,British,BRU,LHR,1,236,0,systeme_informatique,1,2,1.0,0,124.86625924182344,1
2025-04-25,22:30,Delta,MAD,VIE,1,193,0,systeme_informatique,1,2,1.0,0,133.30304445539645,1
2025-04-25,10:15,AirFrance,AMS,FCO,1,274,0,systeme_informatique,1,2,1.0,0,127.22554592048101,1
2025-04-25,22:45,Ryanair,FRA,GVA,1,194,0,communication_tour_controle,1,2,1.0,0,131.3767088083196,1
2025-04-25,15:00,Lufthansa,FRA,BCN,1,235,0,communication_tour_controle,1,2,1.0,0,178.82869669355404,1
2025-04-25,06:45,Lufthansa,AMS,IST,1,180,0,communication_tour_controle,1,2,1.0,0,168.1934064719975,1
2025-04-25,19:45,Iberia,LHR,VIE,1,0,1,communication_tour_controle,1,2,1.0,0,135.59234073123503,1
2025-04-25,13:45,Lufthansa,BRU,FCO,1,280,0,communication_tour_controle,1,2,1.0,0,201.28021876872404,1
2025-04-25,20:45,KLM,IST,ZRH,1,279,0,communication_tour_controle,1,2,1.0,0,178.62060039745876,1
2025-04-25,21:45,Emirates,DXB,MUC,1,252,0,communication_tour_controle,1,2,1.0,0,184.63313548087623,1
2025-04-25,06:30,Swiss,CDG,DXB,1,0,1,systeme_informatique,1,2,1.0,0,114.63251516050747,1
2025-04-25,16:00,Turkish,CDG,BCN,1,0,1,communication_tour_controle,1,2,1.0,0,132.88717387975748,1
2025-04-25,19:00,AirFrance,JFK,ATH,1,191,0,systeme_informatique,1,2,1.0,0,125.00383184490015,1
2025-04-25,15:30,Turkish,FRA,ATH,1,0,1,communication_tour_controle,1,2,1.0,0,119.17332265875005,1
2025-04-25,11:15,British,BRU,MUC,1,167,0,systeme_informatique,1,2,1.0,0,124.86625924182344,1
2025-04-25,22:30,KLM,LHR,IST,1,259,0,systeme_informatique,1,2,1.0,0,182.62464231930872,1
2025-04-25,15:45,Emirates,FRA,FCO,1,295,0,communication_tour_controle,1,2,1.0,0,179.8698253515164,1
2025-04-25,10:30,Iberia,DXB,MUC,1,0,1,systeme_informatique,1,2,1.0,0,142.30190997318644,1
